ITEM_NAME,START_DATETIME,OIL_CUM,WATER_CUM,GAS_CUM,Tank
A-8-P,8/1/2011,1414383.16,985794.24,1414383.16,zone_a
A-8-P,9/1/2011,1422404.1,991794.87,1422404.1,zone_a
A-8-P,10/1/2011,1430670.81,996521.78,1430670.81,zone_a
A-8-P,11/1/2011,1435116.13,1001650.62,1435116.13,zone_a
A-8-P,12/1/2011,1440276.82,1008372.74,1440276.82,zone_a
A-8-P,1/1/2012,1447661.04,1015980.89,1447661.04,zone_a
A-8-P,2/1/2012,1453004.11,1023466.5,1453004.11,zone_a
A-8-P,3/1/2012,1460381.02,1032568.89,1460381.02,zone_a
A-8-P,4/1/2012,1466778.06,1041917.11,1466778.06,zone_a
A-8-P,5/1/2012,1474433.52,1052275.81,1474433.52,zone_a
A-8-P,6/1/2012,1482665.22,1060489.32,1482665.22,zone_a
A-8-P,7/1/2012,1484957.19,1064018.97,1484957.19,zone_a
A-8-P,8/1/2012,1489661.64,1072171.26,1489661.64,zone_a
A-8-P,9/1/2012,1497049.31,1082811.96,1497049.31,zone_a
A-8-P,10/1/2012,1504209.97,1088535.04,1504209.97,zone_a
A-8-P,11/1/2012,1511746.84,1092720.7,1511746.84,zone_a
A-8-P,12/1/2012,1519028.86,1096669.25,1519028.86,zone_a
A-8-P,1/1/2013,1528091.53,1100724.56,1528091.53,zone_a
A-8-P,2/1/2013,1534788.63,1104162.56,1534788.63,zone_a
A-8-P,3/1/2013,1544792.63,1107753.56,1544792.63,zone_a
A-8-P,4/1/2013,1552560.63,1111405.16,1552560.63,zone_a
A-8-P,5/1/2013,1561346.99,1116312.11,1561346.99,zone_a
A-8-P,6/1/2013,1567448.24,1121179.93,1567448.24,zone_a
A-8-P,7/1/2013,1574590.84,1126487.74,1574590.84,zone_a
A-8-P,8/1/2013,1581090.86,1131108.24,1581090.86,zone_a
A-8-P,9/1/2013,1587940.1,1135311.48,1587940.1,zone_a
A-8-P,10/1/2013,1595678.05,1139942.72,1595678.05,zone_a
A-8-P,11/1/2013,1603229.4,1144156.41,1603229.4,zone_a
A-8-P,12/1/2013,1611461.99,1148202.11,1611461.99,zone_a
A-8-P,1/1/2014,1617775.51,1153732.7,1617775.51,zone_a
A-8-P,2/1/2014,1624988.44,1158412.74,1624988.44,zone_a
A-8-P,3/1/2014,1633674.3,1162873.95,1633674.3,zone_a
A-8-P,4/1/2014,1639108.88,1170775.73,1639108.88,zone_a
A-8-P,5/1/2014,1639285.62,1171124.23,1639285.62,zone_a
A-8-P,6/1/2014,1639590.09,1172386.0,1639590.09,zone_a
A-8-P,7/1/2014,1641134.1,1181824.4,1641134.1,zone_a
A-8-P,8/1/2014,1643145.64,1194262.44,1643145.64,zone_a
A-8-P,9/1/2014,1644802.31,1203940.12,1644802.31,zone_a
A-8-P,10/1/2014,1646121.07,1215281.95,1646121.07,zone_a
A-8-P,11/1/2014,1647416.16,1226336.86,1647416.16,zone_a
A-8-P,12/1/2014,1648299.91,1233438.39,1648299.91,zone_a
A-8-P,1/1/2015,1649025.08,1239244.75,1649025.08,zone_a
A-8-P,2/1/2015,1649667.47,1244490.6,1649667.47,zone_a
A-8-P,3/1/2015,1650409.79,1250472.29,1650409.79,zone_a
A-8-P,4/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,5/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,6/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,7/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,8/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,9/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,10/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,11/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-8-P,12/1/2015,1651109.4,1256386.54,1651109.4,zone_a
A-9-P,4/1/1998,7379.0,228.0,7379.0,zone_a
A-9-P,5/1/1998,18554.0,3145.0,18554.0,zone_a
A-9-P,8/1/2003,26998.02,5599.88,26998.02,zone_a
A-9-P,9/1/2003,36039.04,7422.1,36039.04,zone_a
A-9-P,10/1/2003,46499.04,9268.1,46499.04,zone_a
A-9-P,11/1/2003,55583.04,11155.1,55583.04,zone_a
A-9-P,12/1/2003,65866.04,13128.1,65866.04,zone_a
A-9-P,1/1/2004,76119.04,15139.1,76119.04,zone_a
A-9-P,2/1/2004,86579.04,17161.1,86579.04,zone_a
A-9-P,3/1/2004,96080.04,19038.1,96080.04,zone_a
A-9-P,4/1/2004,105458.04,21027.1,105458.04,zone_a
A-9-P,5/1/2004,109121.04,24690.1,109121.04,zone_a
A-9-P,6/1/2004,112279.04,27161.1,112279.04,zone_a
A-9-P,7/1/2004,112936.04,28545.1,112936.04,zone_a
A-10-P,8/1/2008,3522.0,3466.0,3522.0,zone_a
A-10-P,9/1/2008,4236.0,6105.0,4236.0,zone_a
A-10-P,10/1/2008,6735.0,7254.0,6735.0,zone_a
A-10-P,11/1/2008,11120.0,9280.0,11120.0,zone_a
A-10-P,12/1/2008,15494.0,12474.0,15494.0,zone_a
A-10-P,1/1/2009,20227.62,14561.16,20227.62,zone_a
A-10-P,2/1/2009,24276.04,16492.68,24276.04,zone_a
A-10-P,3/1/2009,29507.07,19851.19,29507.07,zone_a
A-10-P,4/1/2009,32240.07,21606.19,32240.07,zone_a
A-10-P,5/1/2009,32803.51,22181.01,32803.51,zone_a
A-10-P,11/1/2009,33652.31,22511.1,33652.31,zone_a
A-10-P,1/1/2011,34374.63,22659.83,34374.63,zone_a
A-10-P,2/1/2011,36853.08,22922.07,36853.08,zone_a
A-10-P,3/1/2011,40598.39,22933.35,40598.39,zone_a
A-10-P,4/1/2011,43830.66,22965.88,43830.66,zone_a
A-10-P,5/1/2011,47344.99,22988.32,47344.99,zone_a
A-10-P,6/1/2011,50286.77,23106.72,50286.77,zone_a
A-10-P,7/1/2011,53523.02,23241.65,53523.02,zone_a
A-10-P,8/1/2011,57269.22,23397.77,57269.22,zone_a
A-10-P,9/1/2011,60872.82,23558.85,60872.82,zone_a
A-10-P,10/1/2011,64229.42,23708.66,64229.42,zone_a
A-10-P,11/1/2011,66308.12,23801.55,66308.12,zone_a
A-10-P,12/1/2011,69127.22,23927.26,69127.22,zone_a
A-10-P,1/1/2012,72207.62,24064.57,72207.62,zone_a
A-10-P,2/1/2012,74306.72,24476.92,74306.72,zone_a
A-10-P,3/1/2012,76175.72,24742.63,76175.72,zone_a
A-10-P,4/1/2012,78197.82,25030.04,78197.82,zone_a
A-10-P,5/1/2012,80597.52,25367.31,80597.52,zone_a
A-10-P,6/1/2012,82532.12,25646.75,82532.12,zone_a
A-10-P,7/1/2012,84191.72,25895.33,84191.72,zone_a
A-10-P,8/1/2012,84901.52,26000.87,84901.52,zone_a
A-10-P,9/1/2012,84992.5,26305.73,84992.5,zone_a
A-11-P,5/1/2011,0.86,8472.4,0.86,zone_a
A-11-P,6/1/2011,338.93,11929.8,338.93,zone_a
A-11-P,1/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,2/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,3/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,4/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,5/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,6/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,7/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,8/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,9/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,10/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,11/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,12/1/2014,338.93,11929.8,338.93,zone_a
A-11-P,1/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,2/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,3/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,4/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,5/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,6/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,7/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,8/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,9/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,10/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,11/1/2015,338.93,11929.8,338.93,zone_a
A-11-P,12/1/2015,338.93,11929.8,338.93,zone_a
A-12-P,8/1/2006,1528.0,4642.24,1528.0,zone_a
A-13-P,11/1/2002,6217.0,101.0,6217.0,zone_a
A-13-P,12/1/2002,17310.0,575.0,17310.0,zone_a
A-13-P,1/1/2003,30601.0,750.0,30601.0,zone_a
A-13-P,2/1/2003,39152.0,978.0,39152.0,zone_a
A-13-P,3/1/2003,46650.0,1234.0,46650.0,zone_a
A-13-P,4/1/2003,58303.0,1399.0,58303.0,zone_a
A-13-P,5/1/2003,68377.05,1528.87,68377.05,zone_a
A-13-P,6/1/2003,80652.05,1779.87,80652.05,zone_a
A-13-P,7/1/2003,93464.85,2015.44,93464.85,zone_a
A-13-P,8/1/2003,106848.88,2267.55,106848.88,zone_a
A-13-P,9/1/2003,119169.9,2391.29,119169.9,zone_a
A-13-P,10/1/2003,129753.9,2685.29,129753.9,zone_a
A-13-P,11/1/2003,140003.9,2873.29,140003.9,zone_a
A-13-P,12/1/2003,147571.9,3230.29,147571.9,zone_a
A-13-P,1/1/2004,155402.9,3590.29,155402.9,zone_a
A-13-P,2/1/2004,162644.9,4011.29,162644.9,zone_a
A-13-P,3/1/2004,166133.9,4274.29,166133.9,zone_a
A-13-P,4/1/2004,171941.9,4429.29,171941.9,zone_a
A-13-P,5/1/2004,177676.9,4643.29,177676.9,zone_a
A-13-P,6/1/2004,183520.9,5003.29,183520.9,zone_a
A-13-P,7/1/2004,187861.9,5236.29,187861.9,zone_a
A-13-P,8/1/2004,191844.9,5559.29,191844.9,zone_a
A-13-P,9/1/2004,193961.9,5731.29,193961.9,zone_a
A-13-P,10/1/2004,197471.9,6768.29,197471.9,zone_a
A-13-P,11/1/2004,202316.9,8135.29,202316.9,zone_a
A-13-P,12/1/2004,208278.9,9607.29,208278.9,zone_a
A-13-P,1/1/2005,208405.9,9646.29,208405.9,zone_a
A-13-P,2/1/2005,213085.32,11174.15,213085.32,zone_a
A-13-P,3/1/2005,218368.32,12752.15,218368.32,zone_a
A-13-P,4/1/2005,222880.32,13995.15,222880.32,zone_a
A-13-P,5/1/2005,228491.32,15415.15,228491.32,zone_a
A-13-P,6/1/2005,234110.32,16785.15,234110.32,zone_a
A-13-P,7/1/2005,239511.32,18161.15,239511.32,zone_a
A-13-P,8/1/2005,245113.32,19374.15,245113.32,zone_a
A-13-P,9/1/2005,253361.32,20393.15,253361.32,zone_a
A-13-P,10/1/2005,261915.61,20749.58,261915.61,zone_a
A-13-P,11/1/2005,270056.61,21476.58,270056.61,zone_a
A-13-P,12/1/2005,277939.61,21830.58,277939.61,zone_a
A-13-P,1/1/2006,286512.61,22077.58,286512.61,zone_a
A-13-P,2/1/2006,294781.61,22315.58,294781.61,zone_a
A-13-P,3/1/2006,300261.61,22766.58,300261.61,zone_a
A-13-P,4/1/2006,304945.61,23712.58,304945.61,zone_a
A-13-P,5/1/2006,313187.61,25436.58,313187.61,zone_a
A-13-P,6/1/2006,321105.61,26651.58,321105.61,zone_a
A-13-P,7/1/2006,331164.61,27945.58,331164.61,zone_a
A-13-P,8/1/2006,339481.63,29948.77,339481.63,zone_a
A-13-P,9/1/2006,348276.42,30519.72,348276.42,zone_a
A-13-P,10/1/2006,355530.42,31546.72,355530.42,zone_a
A-13-P,11/1/2006,361981.41,32464.91,361981.41,zone_a
A-13-P,12/1/2006,371739.41,33609.91,371739.41,zone_a
A-13-P,1/1/2007,381375.41,34837.91,381375.41,zone_a
A-13-P,2/1/2007,389558.41,35974.91,389558.41,zone_a
A-13-P,3/1/2007,399309.41,37405.91,399309.41,zone_a
A-13-P,4/1/2007,405919.41,38367.91,405919.41,zone_a
A-13-P,5/1/2007,412467.41,39152.91,412467.41,zone_a
A-13-P,6/1/2007,422682.41,40300.91,422682.41,zone_a
A-13-P,7/1/2007,431548.41,41362.91,431548.41,zone_a
A-13-P,8/1/2007,440573.41,42190.91,440573.41,zone_a
A-13-P,9/1/2007,450668.41,43463.91,450668.41,zone_a
A-13-P,10/1/2007,456583.11,44371.24,456583.11,zone_a
A-13-P,1/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,2/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,3/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,4/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,5/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,6/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,7/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,8/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,9/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,10/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,11/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,12/1/2014,456583.11,44371.24,456583.11,zone_a
A-13-P,1/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,2/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,3/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,4/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,5/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,6/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,7/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,8/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,9/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,10/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,11/1/2015,456583.11,44371.24,456583.11,zone_a
A-13-P,12/1/2015,456583.11,44371.24,456583.11,zone_a
A-14-P,5/1/2002,3674.0,193.0,3674.0,zone_a
A-14-P,6/1/2002,26293.0,1358.0,26293.0,zone_a
A-14-P,7/1/2002,51416.0,2378.0,51416.0,zone_a
A-14-P,8/1/2002,73844.0,3435.0,73844.0,zone_a
A-14-P,9/1/2002,91354.0,7950.0,91354.0,zone_a
A-14-P,10/1/2002,108129.0,13813.0,108129.0,zone_a
A-14-P,11/1/2002,125442.0,19646.0,125442.0,zone_a
A-14-P,12/1/2002,139961.0,25377.0,139961.0,zone_a
A-14-P,1/1/2003,156124.0,31508.0,156124.0,zone_a
A-14-P,2/1/2003,169714.0,36560.0,169714.0,zone_a
A-14-P,3/1/2003,183978.0,42162.0,183978.0,zone_a
A-14-P,4/1/2003,197177.0,47372.0,197177.0,zone_a
A-14-P,5/1/2003,207227.05,51187.97,207227.05,zone_a
A-14-P,6/1/2003,217725.05,54953.97,217725.05,zone_a
A-14-P,7/1/2003,226797.91,58982.74,226797.91,zone_a
A-14-P,8/1/2003,235791.93,63801.0,235791.93,zone_a
A-14-P,9/1/2003,247226.95,69679.82,247226.95,zone_a
A-14-P,10/1/2003,256378.95,77017.82,256378.95,zone_a
A-14-P,11/1/2003,266060.95,81186.82,266060.95,zone_a
A-14-P,12/1/2003,273341.95,84692.82,273341.95,zone_a
A-14-P,1/1/2004,280669.95,88078.82,280669.95,zone_a
A-14-P,2/1/2004,287404.95,91548.82,287404.95,zone_a
A-14-P,3/1/2004,292990.95,93863.82,292990.95,zone_a
A-14-P,4/1/2004,301223.95,97702.82,301223.95,zone_a
A-14-P,5/1/2004,319964.95,103050.82,319964.95,zone_a
A-14-P,6/1/2004,330138.95,106699.82,330138.95,zone_a
A-14-P,7/1/2004,341265.95,111839.82,341265.95,zone_a
A-14-P,8/1/2004,350285.95,116221.82,350285.95,zone_a
A-14-P,9/1/2004,356926.95,123561.82,356926.95,zone_a
A-14-P,10/1/2004,362267.95,132539.82,362267.95,zone_a
A-14-P,11/1/2004,368556.95,141014.82,368556.95,zone_a
A-14-P,12/1/2004,375902.95,149813.82,375902.95,zone_a
A-14-P,1/1/2005,381468.95,158933.82,381468.95,zone_a
A-14-P,2/1/2005,386716.82,166618.09,386716.82,zone_a
A-14-P,3/1/2005,391347.82,173564.09,391347.82,zone_a
A-14-P,4/1/2005,395420.82,181062.09,395420.82,zone_a
A-14-P,5/1/2005,400784.82,191904.09,400784.82,zone_a
A-14-P,6/1/2005,402510.82,194768.09,402510.82,zone_a
A-14-P,7/1/2005,406320.82,201092.09,406320.82,zone_a
A-15-P,1/1/2019,298.501,46.071,298.501,zone_c
A-15-P,2/1/2019,597.267,75.982,597.267,zone_c
A-15-P,6/1/2019,2570.904,4026.718,2570.904,zone_c
A-15-P,7/1/2019,4526.015,7871.459,4526.015,zone_c
A-16-P,4/1/2003,3939.0,17125.0,3939.0,zone_a
A-16-P,5/1/2003,4070.0,18387.55,4070.0,zone_a
A-17-P,12/1/2010,6214.5,126.83,6214.5,zone_a
A-17-P,1/1/2011,19301.8,962.21,19301.8,zone_a
A-17-P,2/1/2011,19309.02,1548.81,19309.02,zone_a
A-17-P,3/1/2011,27440.37,2395.68,27440.37,zone_a
A-17-P,4/1/2011,35066.44,3637.14,35066.44,zone_a
A-17-P,5/1/2011,42388.61,4990.94,42388.61,zone_a
A-17-P,6/1/2011,48356.81,6039.95,48356.81,zone_a
A-17-P,7/1/2011,54244.6,6998.42,54244.6,zone_a
A-17-P,8/1/2011,60402.89,8000.96,60402.89,zone_a
A-17-P,9/1/2011,62405.55,10225.93,62405.55,zone_a
A-17-P,10/1/2011,66830.21,11546.86,66830.21,zone_a
A-17-P,1/1/2012,70738.92,12770.67,70738.92,zone_a
A-17-P,2/1/2012,74397.01,13841.97,74397.01,zone_a
A-17-P,3/1/2012,76667.3,16943.46,76667.3,zone_a
A-17-P,4/1/2012,80564.36,18684.44,80564.36,zone_a
A-17-P,5/1/2012,84535.55,20438.51,84535.55,zone_a
A-17-P,6/1/2012,88412.9,22198.8,88412.9,zone_a
A-17-P,7/1/2012,92788.27,24258.65,92788.27,zone_a
A-17-P,8/1/2012,97197.54,26038.89,97197.54,zone_a
A-17-P,9/1/2012,100923.99,27785.25,100923.99,zone_a
A-17-P,10/1/2012,104691.34,29549.94,104691.34,zone_a
A-17-P,11/1/2012,108058.67,31165.04,108058.67,zone_a
A-17-P,12/1/2012,112248.67,33192.76,112248.67,zone_a
A-17-P,1/1/2013,116423.86,35111.86,116423.86,zone_a
A-17-P,2/1/2013,118912.39,36231.46,118912.39,zone_a
A-17-P,3/1/2013,121614.02,37501.36,121614.02,zone_a
A-17-P,4/1/2013,124287.33,38713.8,124287.33,zone_a
A-17-P,5/1/2013,126600.67,40103.94,126600.67,zone_a
A-17-P,6/1/2013,128952.41,41471.22,128952.41,zone_a
A-17-P,7/1/2013,131326.36,42753.54,131326.36,zone_a
A-17-P,8/1/2013,134165.01,44226.28,134165.01,zone_a
A-17-P,9/1/2013,136754.5,45632.44,136754.5,zone_a
A-17-P,10/1/2013,139299.2,47007.55,139299.2,zone_a
A-17-P,11/1/2013,141992.27,48397.15,141992.27,zone_a
A-17-P,12/1/2013,144450.59,49791.72,144450.59,zone_a
A-17-P,1/1/2014,146829.81,51158.1,146829.81,zone_a
A-17-P,2/1/2014,148736.83,52231.89,148736.83,zone_a
A-17-P,3/1/2014,150400.79,53181.12,150400.79,zone_a
A-17-P,4/1/2014,152362.49,54287.76,152362.49,zone_a
A-17-P,5/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,6/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,7/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,8/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,9/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,10/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,11/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,12/1/2014,152702.56,54478.56,152702.56,zone_a
A-17-P,1/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,2/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,3/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,4/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,5/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,6/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,7/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,8/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,9/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,10/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,11/1/2015,152702.56,54478.56,152702.56,zone_a
A-17-P,12/1/2015,152702.56,54478.56,152702.56,zone_a
A-18-P,1/1/2019,143.132,73.553,143.132,zone_a
A-18-P,2/1/2019,301.439,156.783,301.439,zone_a
A-18-P,4/1/2019,4790.476,2154.951,4790.476,zone_a
A-18-P,5/1/2019,18247.288,5485.943,18247.288,zone_a
A-18-P,6/1/2019,30412.615,29464.813,30412.615,zone_a
A-18-P,7/1/2019,52892.351,75515.421,52892.351,zone_a
A-19-P,5/1/2012,7674.22,2025.05,7674.22,zone_a
A-19-P,6/1/2012,24126.29,2710.91,24126.29,zone_a
A-19-P,7/1/2012,37897.38,3284.73,37897.38,zone_a
A-19-P,8/1/2012,51555.2,3876.31,51555.2,zone_a
A-19-P,9/1/2012,62065.01,4777.55,62065.01,zone_a
A-19-P,10/1/2012,70888.57,6917.33,70888.57,zone_a
A-19-P,11/1/2012,78789.45,8854.26,78789.45,zone_a
A-19-P,12/1/2012,86203.01,10638.47,86203.01,zone_a
A-19-P,1/1/2013,94380.3,12469.17,94380.3,zone_a
A-19-P,2/1/2013,101160.0,14070.44,101160.0,zone_a
A-19-P,3/1/2013,107107.91,15986.6,107107.91,zone_a
A-19-P,4/1/2013,112866.62,17841.32,112866.62,zone_a
A-19-P,5/1/2013,118607.52,20194.56,118607.52,zone_a
A-19-P,6/1/2013,123234.08,22371.0,123234.08,zone_a
A-19-P,7/1/2013,128203.79,24631.44,128203.79,zone_a
A-19-P,8/1/2013,132877.55,26842.04,132877.55,zone_a
A-19-P,9/1/2013,137568.3,28916.84,137568.3,zone_a
A-19-P,10/1/2013,142691.16,31017.58,142691.16,zone_a
A-19-P,11/1/2013,148052.85,33137.15,148052.85,zone_a
A-19-P,12/1/2013,153494.27,35574.95,153494.27,zone_a
A-19-P,1/1/2014,158165.07,38141.75,158165.07,zone_a
A-19-P,2/1/2014,162248.13,40486.07,162248.13,zone_a
A-19-P,3/1/2014,166877.61,43119.83,166877.61,zone_a
A-19-P,4/1/2014,171553.76,45824.15,171553.76,zone_a
A-19-P,5/1/2014,176961.96,48937.43,176961.96,zone_a
A-19-P,6/1/2014,181959.7,51961.43,181959.7,zone_a
A-19-P,7/1/2014,186288.41,54569.99,186288.41,zone_a
A-19-P,8/1/2014,188532.95,55947.71,188532.95,zone_a
A-19-P,9/1/2014,190740.23,57513.71,190740.23,zone_a
A-19-P,10/1/2014,193348.99,59386.11,193348.99,zone_a
A-19-P,11/1/2014,195930.55,61198.11,195930.55,zone_a
A-19-P,12/1/2014,199816.77,63105.31,199816.77,zone_a
A-19-P,1/1/2015,204776.76,65086.83,204776.76,zone_a
A-19-P,2/1/2015,208405.46,67528.43,208405.46,zone_a
A-19-P,3/1/2015,212570.68,70283.16,212570.68,zone_a
A-19-P,4/1/2015,215895.72,73279.04,215895.72,zone_a
A-19-P,5/1/2015,218921.58,76606.0,218921.58,zone_a
A-19-P,6/1/2015,221646.16,79922.96,221646.16,zone_a
A-19-P,7/1/2015,224359.37,83377.6,224359.37,zone_a
A-19-P,8/1/2015,226962.22,86722.67,226962.22,zone_a
A-19-P,9/1/2015,229458.79,89929.12,229458.79,zone_a
A-19-P,10/1/2015,231518.6,92562.52,231518.6,zone_a
A-19-P,11/1/2015,231518.6,92562.52,231518.6,zone_a
A-19-P,12/1/2015,231518.6,92562.52,231518.6,zone_a
A-20-P,5/1/1993,19977.0,3799.0,19977.0,zone_b
A-20-P,6/1/1993,45777.0,4632.0,45777.0,zone_b
A-20-P,7/1/1993,71251.0,5121.0,71251.0,zone_b
A-20-P,8/1/1993,95317.0,5313.0,95317.0,zone_b
A-20-P,9/1/1993,116967.0,5476.0,116967.0,zone_b
A-20-P,10/1/1993,141261.0,5727.0,141261.0,zone_b
A-20-P,11/1/1993,163232.0,5976.0,163232.0,zone_b
A-20-P,12/1/1993,187739.0,6180.0,187739.0,zone_b
A-20-P,1/1/1994,210920.0,6296.0,210920.0,zone_b
A-20-P,2/1/1994,229349.0,6445.0,229349.0,zone_b
A-20-P,3/1/1994,248224.0,6674.0,248224.0,zone_b
A-20-P,4/1/1994,267794.0,7094.0,267794.0,zone_b
A-20-P,5/1/1994,289013.0,7705.0,289013.0,zone_b
A-20-P,6/1/1994,309621.0,7976.0,309621.0,zone_b
A-20-P,7/1/1994,330840.0,8677.0,330840.0,zone_b
A-20-P,8/1/1994,352821.0,9333.0,352821.0,zone_b
A-20-P,9/1/1994,371800.0,9900.0,371800.0,zone_b
A-20-P,10/1/1994,391093.0,10517.0,391093.0,zone_b
A-20-P,11/1/1994,410907.0,10963.0,410907.0,zone_b
A-20-P,12/1/1994,431208.0,11484.0,431208.0,zone_b
A-20-P,1/1/1995,446422.0,11938.0,446422.0,zone_b
A-20-P,2/1/1995,463298.0,12424.0,463298.0,zone_b
A-20-P,3/1/1995,484366.0,12445.0,484366.0,zone_b
A-20-P,4/1/1995,505442.0,12615.0,505442.0,zone_b
A-20-P,5/1/1995,525430.0,12797.0,525430.0,zone_b
A-20-P,6/1/1995,545040.0,13529.0,545040.0,zone_b
A-20-P,7/1/1995,566172.0,14160.0,566172.0,zone_b
A-20-P,8/1/1995,579740.0,14395.0,579740.0,zone_b
A-20-P,9/1/1995,597419.0,14756.0,597419.0,zone_b
A-20-P,10/1/1995,617365.0,15122.0,617365.0,zone_b
A-20-P,11/1/1995,637892.0,15889.0,637892.0,zone_b
A-20-P,12/1/1995,656344.0,16638.0,656344.0,zone_b
A-20-P,1/1/1996,676969.0,17059.0,676969.0,zone_b
A-20-P,2/1/1996,696175.0,17880.0,696175.0,zone_b
A-20-P,3/1/1996,717057.0,18570.0,717057.0,zone_b
A-20-P,4/1/1996,735134.0,19663.0,735134.0,zone_b
A-20-P,5/1/1996,752754.0,20669.0,752754.0,zone_b
A-20-P,6/1/1996,773221.0,21860.0,773221.0,zone_b
A-20-P,7/1/1996,792649.0,22317.0,792649.0,zone_b
A-20-P,8/1/1996,808478.0,22740.0,808478.0,zone_b
A-20-P,9/1/1996,824770.0,24816.0,824770.0,zone_b
A-20-P,10/1/1996,841326.0,25929.0,841326.0,zone_b
A-20-P,11/1/1996,855080.0,26457.0,855080.0,zone_b
A-20-P,12/1/1996,871534.0,27415.0,871534.0,zone_b
A-20-P,1/1/1997,889086.0,28417.0,889086.0,zone_b
A-20-P,2/1/1997,903554.0,30334.0,903554.0,zone_b
A-20-P,3/1/1997,918079.0,32485.0,918079.0,zone_b
